"y","x","color_pal","title","year","artist","acuisition.year","medium","image_nail","accession_number"
1970,22,"#EEECEB","Event Poster S.O. 36",1979,"Kippenberger, Martin",2005,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P79/P79068_8.jpg","P79068"
1970,23,"#D5D0D1","Event Poster S.O. 36",1979,"Kippenberger, Martin",2005,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P79/P79068_8.jpg","P79068"
1970,24,"#ABA5A6","Event Poster S.O. 36",1979,"Kippenberger, Martin",2005,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P79/P79068_8.jpg","P79068"
1970,25,"#644C40","False Alarm I",1978,"Head, Tim",1981,"2 photographs on paper","http://www.tate.org.uk/art/images/work/P/P07/P07516_8.jpg","P07516"
1970,26,"#A2968A","False Alarm I",1978,"Head, Tim",1981,"2 photographs on paper","http://www.tate.org.uk/art/images/work/P/P07/P07516_8.jpg","P07516"
1970,27,"#C2C0BC","False Alarm I",1978,"Head, Tim",1981,"2 photographs on paper","http://www.tate.org.uk/art/images/work/P/P07/P07516_8.jpg","P07516"
1970,28,"#E8E5D7","Nigel and Maud Gosling",1972,"Flanagan, Barry",1985,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P02/P02766_8.jpg","P02766"
1970,29,"#DAD8CA","Nigel and Maud Gosling",1972,"Flanagan, Barry",1985,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P02/P02766_8.jpg","P02766"
1970,30,"#BEBCAE","Nigel and Maud Gosling",1972,"Flanagan, Barry",1985,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P02/P02766_8.jpg","P02766"
1970,31,"#F0EEE9","Starving Fireman",1979,"Alechinsky, Pierre",1981,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07521_8.jpg","P07521"
1970,32,"#E6E5D6","Starving Fireman",1979,"Alechinsky, Pierre",1981,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07521_8.jpg","P07521"
1970,33,"#93A786","Starving Fireman",1979,"Alechinsky, Pierre",1981,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07521_8.jpg","P07521"
1970,34,"#F0E2CC","To the Last of the Imaginary Solutions",1972,"Flanagan, Barry",1985,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P02/P02785_8.jpg","P02785"
1970,35,"#D8C6AD","To the Last of the Imaginary Solutions",1972,"Flanagan, Barry",1985,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P02/P02785_8.jpg","P02785"
1970,36,"#B2A089","To the Last of the Imaginary Solutions",1972,"Flanagan, Barry",1985,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P02/P02785_8.jpg","P02785"
1970,37,"#F0E4CA","Triangles within a Square",1971,"House, Gordon",1975,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P01/P01203_8.jpg","P01203"
1970,38,"#E1D2B6","Triangles within a Square",1971,"House, Gordon",1975,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P01/P01203_8.jpg","P01203"
1970,39,"#AC9E81","Triangles within a Square",1971,"House, Gordon",1975,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P01/P01203_8.jpg","P01203"
1970,40,"#786D63","[no title]",1976,"Jones, Allen",1980,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P09/P09036_8.jpg","P09036"
1970,41,"#E9E4D7","[no title]",1976,"Jones, Allen",1980,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P09/P09036_8.jpg","P09036"
1970,42,"#D4A995","[no title]",1976,"Jones, Allen",1980,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P09/P09036_8.jpg","P09036"
1970,43,"#DDD4C5","Joseph Beuys: Unsichtbare Plastik 1971. Galerie Nächst St. Stephan",1979,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00855_8.jpg","AR00855"
1970,44,"#E6DDCF","Joseph Beuys: Unsichtbare Plastik 1971. Galerie Nächst St. Stephan",1979,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00855_8.jpg","AR00855"
1970,45,"#BC9A8F","Joseph Beuys: Unsichtbare Plastik 1971. Galerie Nächst St. Stephan",1979,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00855_8.jpg","AR00855"
1970,46,"#9A5E35","Proscinemi, Olympia",1979,"Tilson, Joe",1979,"Photograph, colour, on paper on etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05539_8.jpg","P05539"
1970,47,"#F5F0E9","Proscinemi, Olympia",1979,"Tilson, Joe",1979,"Photograph, colour, on paper on etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05539_8.jpg","P05539"
1970,48,"#CE996D","Proscinemi, Olympia",1979,"Tilson, Joe",1979,"Photograph, colour, on paper on etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05539_8.jpg","P05539"
1970,49,"#39454D","Night Light",1975,"Jacklin, Bill",1976,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06661_8.jpg","P06661"
1970,50,"#748990","Night Light",1975,"Jacklin, Bill",1976,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06661_8.jpg","P06661"
1970,51,"#E8E4DE","Night Light",1975,"Jacklin, Bill",1976,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06661_8.jpg","P06661"
1970,52,"#EEE9DC","Gilbert and George",1972,"Flanagan, Barry",1985,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P02/P02755_8.jpg","P02755"
1970,53,"#E1DBCB","Gilbert and George",1972,"Flanagan, Barry",1985,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P02/P02755_8.jpg","P02755"
1970,54,"#C4BEAE","Gilbert and George",1972,"Flanagan, Barry",1985,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P02/P02755_8.jpg","P02755"
1970,55,"#F7F7F0","[no title]",1979,"Buckley, Stephen",1980,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07370_8.jpg","P07370"
1970,56,"#346582","[no title]",1979,"Buckley, Stephen",1980,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07370_8.jpg","P07370"
1970,57,"#67A5C3","[no title]",1979,"Buckley, Stephen",1980,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07370_8.jpg","P07370"
1970,58,"#535252","Gardeners",1978,"Arnatt, Keith",2010,"Photograph, gelatin silver print on paper","http://www.tate.org.uk/art/images/work/T/T13/T13126_8.jpg","T13126"
1970,59,"#A4A3A2","Gardeners",1978,"Arnatt, Keith",2010,"Photograph, gelatin silver print on paper","http://www.tate.org.uk/art/images/work/T/T13/T13126_8.jpg","T13126"
1970,60,"#DCDCDB","Gardeners",1978,"Arnatt, Keith",2010,"Photograph, gelatin silver print on paper","http://www.tate.org.uk/art/images/work/T/T13/T13126_8.jpg","T13126"
1980,1,"#EAC89A","[no title] from ‘4 colonnes, 8 affiches pour l’abbaye cistercienne de L’Epau été 1986’",1986,"Hamilton Finlay, Ian",1995,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P77/P77777_8.jpg","P77777"
1980,2,"#DFBD91","[no title] from ‘4 colonnes, 8 affiches pour l’abbaye cistercienne de L’Epau été 1986’",1986,"Hamilton Finlay, Ian",1995,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P77/P77777_8.jpg","P77777"
1980,3,"#C9A57B","[no title] from ‘4 colonnes, 8 affiches pour l’abbaye cistercienne de L’Epau été 1986’",1986,"Hamilton Finlay, Ian",1995,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P77/P77777_8.jpg","P77777"
1980,4,"#2F4D5E","Monkey Puzzle",1987,"Winters, Terry",1988,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T05/T05076_8.jpg","T05076"
1980,5,"#678597","Monkey Puzzle",1987,"Winters, Terry",1988,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T05/T05076_8.jpg","T05076"
1980,6,"#B5C0CD","Monkey Puzzle",1987,"Winters, Terry",1988,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T05/T05076_8.jpg","T05076"
1980,7,"#EEEEEE","Ten Days Walking and Sleeping on Natural Ground",1986,"Long, Richard",1988,"3 screenprints on paper on 3 panels","http://www.tate.org.uk/art/images/work/T/T05/T05033_8.jpg","T05033"
1980,8,"#D3D1CF","Ten Days Walking and Sleeping on Natural Ground",1986,"Long, Richard",1988,"3 screenprints on paper on 3 panels","http://www.tate.org.uk/art/images/work/T/T05/T05033_8.jpg","T05033"
1980,9,"#BAB7B4","Ten Days Walking and Sleeping on Natural Ground",1986,"Long, Richard",1988,"3 screenprints on paper on 3 panels","http://www.tate.org.uk/art/images/work/T/T05/T05033_8.jpg","T05033"
1980,10,"#B58464","Walking Past Two Chairs",1984,"Hockney, David",1993,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P20/P20117_8.jpg","P20117"
1980,11,"#F1F0D9","Walking Past Two Chairs",1984,"Hockney, David",1993,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P20/P20117_8.jpg","P20117"
1980,12,"#ECD58A","Walking Past Two Chairs",1984,"Hockney, David",1993,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P20/P20117_8.jpg","P20117"
1980,13,"#726F67","[no title]",1987,"Berthot, Jake",1989,"Relief print on paper","http://www.tate.org.uk/art/images/work/P/P11/P11208_8.jpg","P11208"
1980,14,"#EEF0EE","[no title]",1987,"Berthot, Jake",1989,"Relief print on paper","http://www.tate.org.uk/art/images/work/P/P11/P11208_8.jpg","P11208"
1980,15,"#C2BFB5","[no title]",1987,"Berthot, Jake",1989,"Relief print on paper","http://www.tate.org.uk/art/images/work/P/P11/P11208_8.jpg","P11208"
1980,16,"#504F59","NO (Black State)",1981,"Nauman, Bruce",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07938_8.jpg","P07938"
1980,17,"#9B99A2","NO (Black State)",1981,"Nauman, Bruce",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07938_8.jpg","P07938"
1980,18,"#DCDBE0","NO (Black State)",1981,"Nauman, Bruce",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07938_8.jpg","P07938"
1980,19,"#F4F2EB","Time Lag Zero",1981,"Clarke, Brian",1983,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P11/P11064_8.jpg","P11064"
1980,20,"#EBDFD7","Time Lag Zero",1981,"Clarke, Brian",1983,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P11/P11064_8.jpg","P11064"
1980,21,"#CB989C","Time Lag Zero",1981,"Clarke, Brian",1983,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P11/P11064_8.jpg","P11064"
1980,22,"#6A6560","Canto XXI: [no title]",1982,"Phillips, Esq Tom",1982,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07705_8.jpg","P07705"
1980,23,"#F9F9F4","Canto XXI: [no title]",1982,"Phillips, Esq Tom",1982,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07705_8.jpg","P07705"
1980,24,"#C1BCB4","Canto XXI: [no title]",1982,"Phillips, Esq Tom",1982,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07705_8.jpg","P07705"
1980,25,"#1E7BD2","Freie Herbstuni Bochum 84. Ruhr-Uni, Bochum",1984,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00987_8.jpg","AR00987"
1980,26,"#515560","Freie Herbstuni Bochum 84. Ruhr-Uni, Bochum",1984,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00987_8.jpg","AR00987"
1980,27,"#CC7B90","Freie Herbstuni Bochum 84. Ruhr-Uni, Bochum",1984,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00987_8.jpg","AR00987"
1980,28,"#F2E3D1","Kreuz + Zeichen. Stadtmuseum Ratingen",1986,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00985_8.jpg","AR00985"
1980,29,"#E7D7CE","Kreuz + Zeichen. Stadtmuseum Ratingen",1986,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00985_8.jpg","AR00985"
1980,30,"#C9AC8A","Kreuz + Zeichen. Stadtmuseum Ratingen",1986,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR00985_8.jpg","AR00985"
1980,31,"#F9F7E9","Colophon",1988,"Winters, Terry",1991,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P20/P20050_8.jpg","P20050"
1980,32,"#A69F8D","Colophon",1988,"Winters, Terry",1991,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P20/P20050_8.jpg","P20050"
1980,33,"#C6BFAC","Colophon",1988,"Winters, Terry",1991,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P20/P20050_8.jpg","P20050"
1980,34,"#4E4B42","Blackwater",1985,"Bevan, Tony",1996,"Woodcut on paper","http://www.tate.org.uk/art/images/work/P/P77/P77851_8.jpg","P77851"
1980,35,"#D0CCCD","Blackwater",1985,"Bevan, Tony",1996,"Woodcut on paper","http://www.tate.org.uk/art/images/work/P/P77/P77851_8.jpg","P77851"
1980,36,"#A7A29D","Blackwater",1985,"Bevan, Tony",1996,"Woodcut on paper","http://www.tate.org.uk/art/images/work/P/P77/P77851_8.jpg","P77851"
1980,37,"#603318","Those ... Plants",1980,"Hodgkin, Howard",1981,"Gouache and etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07508_8.jpg","P07508"
1980,38,"#A3531E","Those ... Plants",1980,"Hodgkin, Howard",1981,"Gouache and etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07508_8.jpg","P07508"
1980,39,"#D3802B","Those ... Plants",1980,"Hodgkin, Howard",1981,"Gouache and etching on paper","http://www.tate.org.uk/art/images/work/P/P07/P07508_8.jpg","P07508"
1980,40,"#643F26","Canto XVI: [no title]",1982,"Phillips, Esq Tom",1982,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07790_8.jpg","P07790"
1980,41,"#E4E0D4","Canto XVI: [no title]",1982,"Phillips, Esq Tom",1982,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07790_8.jpg","P07790"
1980,42,"#9E7F59","Canto XVI: [no title]",1982,"Phillips, Esq Tom",1982,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07790_8.jpg","P07790"
1980,43,"#3C3C3D","Andy Warhol",1983,"Mapplethorpe, Robert",2008,"Photograph, gelatine silver print on paper","http://www.tate.org.uk/art/images/work/AR/AR00150_8.jpg","AR00150"
1980,44,"#CCCCCF","Andy Warhol",1983,"Mapplethorpe, Robert",2008,"Photograph, gelatine silver print on paper","http://www.tate.org.uk/art/images/work/AR/AR00150_8.jpg","AR00150"
1980,45,"#A3A4A6","Andy Warhol",1983,"Mapplethorpe, Robert",2008,"Photograph, gelatine silver print on paper","http://www.tate.org.uk/art/images/work/AR/AR00150_8.jpg","AR00150"
1980,46,"#EBECED","Kreuz + Zeichnungen. Religiöse Grundlagen im Werk von Joseph Beuys Suermondt-Ludwig-Museum",1985,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR01008_8.jpg","AR01008"
1980,47,"#7D7E7F","Kreuz + Zeichnungen. Religiöse Grundlagen im Werk von Joseph Beuys Suermondt-Ludwig-Museum",1985,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR01008_8.jpg","AR01008"
1980,48,"#BABBBD","Kreuz + Zeichnungen. Religiöse Grundlagen im Werk von Joseph Beuys Suermondt-Ludwig-Museum",1985,"Beuys, Joseph",2009,"Print on paper","http://www.tate.org.uk/art/images/work/AR/AR01008_8.jpg","AR01008"
1980,49,"#9B9591","The Perspective Lesson",1984,"Hockney, David",1993,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P20/P20104_8.jpg","P20104"
1980,50,"#D4D0CD","The Perspective Lesson",1984,"Hockney, David",1993,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P20/P20104_8.jpg","P20104"
1980,51,"#C5BBB1","The Perspective Lesson",1984,"Hockney, David",1993,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P20/P20104_8.jpg","P20104"
1980,52,"#EDEDEB","[no title]",1985,"Guerrilla Girls",2004,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P78/P78792_8.jpg","P78792"
1980,53,"#D3D3D1","[no title]",1985,"Guerrilla Girls",2004,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P78/P78792_8.jpg","P78792"
1980,54,"#91908F","[no title]",1985,"Guerrilla Girls",2004,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P78/P78792_8.jpg","P78792"
1980,55,"#89847A","T.V.",1982,"Holland, Harry",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07807_8.jpg","P07807"
1980,56,"#EBE6DA","T.V.",1982,"Holland, Harry",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07807_8.jpg","P07807"
1980,57,"#C4BEB2","T.V.",1982,"Holland, Harry",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P07/P07807_8.jpg","P07807"
1980,58,"#62564A","Six Geometric Figures (+ Two) (Wall Drawings)",1980,"LeWitt, Sol",1980,"Chalk and vinyl emulsion paint on wall","http://www.tate.org.uk/art/images/work/T/T03/T03100_8.jpg","T03100"
1980,59,"#90958F","Six Geometric Figures (+ Two) (Wall Drawings)",1980,"LeWitt, Sol",1980,"Chalk and vinyl emulsion paint on wall","http://www.tate.org.uk/art/images/work/T/T03/T03100_8.jpg","T03100"
1980,60,"#908F83","Six Geometric Figures (+ Two) (Wall Drawings)",1980,"LeWitt, Sol",1980,"Chalk and vinyl emulsion paint on wall","http://www.tate.org.uk/art/images/work/T/T03/T03100_8.jpg","T03100"
1990,1,"#63615F","[no title]",1998,"Walker, John",2004,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P12/P12426_8.jpg","P12426"
1990,2,"#A2A09E","[no title]",1998,"Walker, John",2004,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P12/P12426_8.jpg","P12426"
1990,3,"#D9D7D5","[no title]",1998,"Walker, John",2004,"Etching and aquatint on paper","http://www.tate.org.uk/art/images/work/P/P12/P12426_8.jpg","P12426"
1990,4,"#4E493D","Carrots",1999,"Shrigley, David",2007,"Photograph, colour, Chromogenic print, on paper","http://www.tate.org.uk/art/images/work/P/P79/P79242_8.jpg","P79242"
1990,5,"#9E997D","Carrots",1999,"Shrigley, David",2007,"Photograph, colour, Chromogenic print, on paper","http://www.tate.org.uk/art/images/work/P/P79/P79242_8.jpg","P79242"
1990,6,"#D4CDB6","Carrots",1999,"Shrigley, David",2007,"Photograph, colour, Chromogenic print, on paper","http://www.tate.org.uk/art/images/work/P/P79/P79242_8.jpg","P79242"
1990,7,"#9D968C","The Consecration of Saint Nicholas (2)",1998,"Kossoff, Leon",1999,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P11/P11714_8.jpg","P11714"
1990,8,"#C4BDB2","The Consecration of Saint Nicholas (2)",1998,"Kossoff, Leon",1999,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P11/P11714_8.jpg","P11714"
1990,9,"#E3DDD3","The Consecration of Saint Nicholas (2)",1998,"Kossoff, Leon",1999,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P11/P11714_8.jpg","P11714"
1990,10,"#343433","Chromium",1994,"Woodrow, Bill",1994,"Linocut on paper","http://www.tate.org.uk/art/images/work/P/P77/P77716_8.jpg","P77716"
1990,11,"#F2EFEC","Chromium",1994,"Woodrow, Bill",1994,"Linocut on paper","http://www.tate.org.uk/art/images/work/P/P77/P77716_8.jpg","P77716"
1990,12,"#A5A4A0","Chromium",1994,"Woodrow, Bill",1994,"Linocut on paper","http://www.tate.org.uk/art/images/work/P/P77/P77716_8.jpg","P77716"
1990,13,"#2E2C28","Untitled A",1992,"Randall-Page, Peter",1995,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77734_8.jpg","P77734"
1990,14,"#E6E6DC","Untitled A",1992,"Randall-Page, Peter",1995,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77734_8.jpg","P77734"
1990,15,"#A7A69F","Untitled A",1992,"Randall-Page, Peter",1995,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77734_8.jpg","P77734"
1990,16,"#DCF1EB","Space, Time and Four Dimensions",1992,"Pasmore, Victor",1999,"Oil paint, graphite, charcoal and spray paint on plywood board","http://www.tate.org.uk/art/images/work/T/T07/T07494_8.jpg","T07494"
1990,17,"#375271","Space, Time and Four Dimensions",1992,"Pasmore, Victor",1999,"Oil paint, graphite, charcoal and spray paint on plywood board","http://www.tate.org.uk/art/images/work/T/T07/T07494_8.jpg","T07494"
1990,18,"#9ABFCB","Space, Time and Four Dimensions",1992,"Pasmore, Victor",1999,"Oil paint, graphite, charcoal and spray paint on plywood board","http://www.tate.org.uk/art/images/work/T/T07/T07494_8.jpg","T07494"
1990,19,"#35210F","[no title]",1995,"Baselitz, Georg",1997,"Drypoint on paper","http://www.tate.org.uk/art/images/work/P/P77/P77962_8.jpg","P77962"
